Session_ID,Customer_ID,Visit_Date,Age,Gender,City,Customer_Type,Previous_Purchases,Device,Traffic_Source,Session_Duration_Min,Pages_Viewed,Products_Viewed,Product_Category,Item_Purchased,Product_Price_INR,Added_to_Cart,Cart_Value_INR,Discount_Offered,Discount_Percent,Discount_Used,Purchased,Purchase_Amount_INR,Payment_Method,Delivery_Type,Review_Rating,Customer_Satisfaction
SES502170,CUST11720,2025-10-25 00:00:00,44,MALE,Jaipur,Returning,12,Mobile,Google,2.1,9,5,Electronics,Bluetooth Speaker,3579,No,0,Yes,20,Yes,No,0,UPI,Standard,,
SES501710,CUST10770,2026-05-11 00:00:00,29,FEMALE,Delhi,New,0,Desktop,Google,21.5,8,3,Fashion,Jeans,2642,No,0,Yes,10,Yes,No,0,Net Banking,Same Day,,
SES500090,CUST11896,2025-03-06 00:00:00,29,FEMALE,Chennai,Returning,11,Desktop,Instagram,6.1,4,4,Fashion,Jeans,5184,No,0,No,0,No,No,0,Debit Card,Express,,
SES502242,CUST12114,2025-11-15 00:00:00,27,MALE,Pune,New,0,Mobile,Instagram,8.2,10,8,Home & Kitchen,Storage Box,8476,No,0,No,0,No,No,0,Debit Card,Express,,
SES503175,CUST10078,2025-12-01 00:00:00,36,MALE,Delhi,New,1,Desktop,Instagram,5,3,5,Home & Kitchen,Coffee Maker,13123,No,0,Yes,15,No,No,0,UPI,Standard,,
SES504754,CUST10175,2026-04-26 00:00:00,23,MALE,Delhi,Returning,5,Tablet,Instagram,9.3,5,4,Sports,Running Shoes,11958,Yes,23310,No,0,No,Yes,21221,UPI,Standard,3.8,3.9
SES501950,CUST10992,2025-12-18 00:00:00,24,MALE,Lucknow,Returning,6,Mobile,Email,8.3,5,5,Fashion,Sneakers,6170,Yes,11595,Yes,15,No,Yes,8015,Credit Card,Express,3.7,5
SES504045,CUST10674,2025-07-18 00:00:00,32,MALE,Mumbai,New,0,Desktop,Referral,11.4,8,3,Electronics,Headphones,21587,No,0,Yes,20,Yes,Yes,40136,Cash on Delivery,Express,3.7,4.7
SES502849,CUST11682,2025-05-31 00:00:00,19,MALE,Bangalore,Returning,10,Mobile,Direct,6,5,5,Sports,Cricket Bat,1366,Yes,2680,No,0,No,Yes,1519,UPI,Express,3.4,4.2
SES500002,CUST11295,2025-11-15 00:00:00,43,MALE,Mumbai,Returning,8,Tablet,Facebook,8.3,7,5,Fashion,Jeans,523,No,0,Yes,25,Yes,No,0,Credit Card,Express,,
SES504338,CUST10306,2026-06-01 00:00:00,36,FEMALE,Hyderabad,Returning,5,Mobile,Facebook,10.8,4,6,Electronics,Headphones,5360,No,0,Yes,5,Yes,No,0,UPI,Same Day,,
SES500936,CUST10055,2025-08-22 00:00:00,18,MALE,Delhi,New,0,Mobile,Email,4.2,10,5,Fashion,Sneakers,6116,No,0,No,0,No,No,0,UPI,Express,,
SES505159,CUST10061,2025-12-11 00:00:00,38,MALE,Pune,Returning,13,Tablet,Google,10.8,5,3,Electronics,Wireless Earbuds,27297,No,0,No,0,No,No,0,Cash on Delivery,Express,,
SES502721,CUST12000,2025-09-08 00:00:00,30,MALE,Delhi,Returning,4,Desktop,Google,8.7,6,8,Electronics,Headphones,17561,Yes,26672,Yes,20,Yes,Yes,31884,Credit Card,Standard,3.6,5
SES500592,CUST10389,2025-12-08 00:00:00,41,FEMALE,Hyderabad,New,0,Mobile,Email,3.7,8,3,Electronics,Wireless Earbuds,3303,No,0,Yes,15,Yes,No,0,Debit Card,Express,,
SES504521,CUST10267,2025-01-08 00:00:00,40,FEMALE,Delhi,Returning,8,Mobile,Direct,23.3,6,4,Electronics,Smart Watch,1123,No,0,Yes,5,No,Yes,1056,UPI,Standard,4.3,3.6
SES502937,CUST11848,2025-08-29 00:00:00,36,MALE,Pune,Returning,7,Tablet,Facebook,8.9,5,2,Fashion,T-Shirt,4820,No,0,Yes,30,Yes,No,0,UPI,Standard,,
SES502449,CUST12008,2026-03-25 00:00:00,35,FEMALE,Chennai,Returning,6,Mobile,Google,3.7,9,6,Sports,Football,10271,No,0,No,0,No,No,0,UPI,Express,,
SES501577,CUST10303,2026-03-25 00:00:00,33,MALE,Chennai,Returning,11,Mobile,YouTube,8.9,8,5,Fashion,Jacket,2668,No,0,No,0,No,No,0,Debit Card,Standard,,
SES505380,CUST10634,2025-03-05 00:00:00,26,FEMALE,Delhi,New,0,Mobile,Google,8.9,7,7,Sports,Dumbbells,10598,Yes,11645,Yes,25,No,No,0,Debit Card,Express,,
SES500214,CUST11446,2026-05-21 00:00:00,33,FEMALE,Kolkata,Returning,7,Mobile,Google,7.3,5,4,Fashion,Kurta,2251,Yes,2533,No,0,No,No,0,UPI,Standard,,
SES500779,CUST11605,2025-07-18 00:00:00,24,MALE,Bangalore,New,0,Mobile,Google,20.7,8,3,Sports,Football,2052,No,0,Yes,15,Yes,No,0,Credit Card,Standard,,
SES503497,CUST10429,2026-04-29 00:00:00,33,FEMALE,Mumbai,New,0,Mobile,Referral,8.6,8,5,Electronics,Headphones,16196,Yes,16463,No,0,No,No,0,Credit Card,Standard,,
SES504731,CUST11343,2025-05-23 00:00:00,30,FEMALE,Jaipur,Returning,14,Desktop,Direct,6.2,5,2,Electronics,Smart Watch,27460,Yes,46828,No,0,No,Yes,34840,UPI,Standard,3.6,4
SES502044,CUST11038,2025-04-18 00:00:00,34,MALE,Kolkata,New,1,Mobile,Referral,10.5,7,2,Electronics,Wireless Earbuds,32217,No,0,No,0,No,No,0,Cash on Delivery,Standard,,
SES505469,CUST10402,2025-12-29 00:00:00,29,MALE,Mumbai,New,0,Tablet,YouTube,9.8,7,6,Fashion,Sneakers,2578,No,0,Yes,10,Yes,Yes,2953,Credit Card,Standard,5,4.6
SES501568,CUST11800,2026-03-07 00:00:00,32,FEMALE,Mumbai,New,0,Desktop,Google,4.9,2,5,Fashion,Jacket,5149,Yes,9289,No,0,No,No,0,Net Banking,Standard,,
SES500166,CUST10401,2026-03-08 00:00:00,40,MALE,Delhi,Returning,4,Mobile,Direct,6.6,10,3,Books,Fiction Book,1258,No,0,Yes,15,Yes,No,0,Cash on Delivery,Standard,,
SES503567,CUST10384,2025-11-12 00:00:00,34,FEMALE,Hyderabad,Returning,14,Mobile,Instagram,13.5,8,3,Sports,Yoga Mat,6835,No,0,No,0,No,No,0,UPI,Standard,,
SES504616,CUST10257,2025-06-17 00:00:00,26,MALE,Pune,Returning,5,Mobile,Facebook,27,7,4,Electronics,Power Bank,10982,No,0,No,0,No,No,0,UPI,Same Day,,
SES502014,CUST10515,2025-07-14 00:00:00,18,FEMALE,Delhi,New,0,Mobile,Facebook,7.3,8,3,Electronics,Headphones,5207,No,0,Yes,5,Yes,No,0,Debit Card,Express,,
SES500274,CUST11759,2025-10-18 00:00:00,18,MALE,Delhi,New,0,Desktop,YouTube,10.6,5,3,Fashion,T-Shirt,6463,No,0,Yes,15,Yes,No,0,UPI,Standard,,
SES503861,CUST10156,2026-03-19 00:00:00,34,MALE,Mumbai,New,0,Desktop,Google,8.7,3,3,Electronics,Wireless Earbuds,34745,Yes,80274,Yes,20,Yes,Yes,58713,Cash on Delivery,Express,3.7,3.1
SES504168,CUST11412,2025-10-24 00:00:00,31,MALE,Delhi,New,1,Desktop,Direct,9.6,6,3,Electronics,Bluetooth Speaker,4231,No,0,No,0,No,Yes,6869,UPI,Standard,5,3.6
SES504814,CUST10680,2025-09-30 00:00:00,43,FEMALE,Bangalore,Returning,10,Mobile,Direct,11.4,8,4,Fashion,Sneakers,3237,Yes,7143,No,0,No,Yes,4968, UPI ,Express,3.3,2.6
SES503789,CUST11744,2026-01-10 00:00:00,28,FEMALE,Mumbai,New,0,Desktop,Facebook,18.8,8,1,Electronics,Power Bank,10875,Yes,16964,Yes,15,Yes,Yes,14744,Credit Card,Express,4.4,3.4
SES500395,CUST10776,2025-04-24 00:00:00,33,MALE,Lucknow,Returning,14,Mobile,Direct,8,9,6,Electronics,Wireless Earbuds,18130,Yes,18436,No,0,No,Yes,23141,Wallet,Standard,3.4,4.7
SES500584,CUST10674,2025-04-26 00:00:00,38,FEMALE,Ahmedabad,New,0,Mobile,Google,18.9,7,6,Sports,Yoga Mat,7638,No,0,No,0,No,No,0,Credit Card,Standard,,
SES505595,CUST10856,2026-04-24 00:00:00,30,FEMALE,Delhi,New,0,Mobile,Instagram,21.1,3,2,Beauty,Perfume,2977,No,0,Yes,15,Yes,No,0,Debit Card,Express,,
SES505773,CUST11790,2026-01-31 00:00:00,29,FEMALE,Chennai,New,0,Desktop,Direct,7.4,5,5,Home & Kitchen,Coffee Maker,12157,No,0,No,0,No,No,0,Debit Card,Standard,,
SES500521,CUST11146,2025-03-27 00:00:00,29,MALE,Jaipur,New,0,Desktop,Facebook,10.8,4,4,Home & Kitchen,Bedsheet,8129,Yes,8463,Yes,10,Yes,Yes,10046,UPI,Express,4.5,5
SES501764,CUST11272,2025-11-26 00:00:00,26,MALE,Mumbai,New,0,Mobile,Facebook,7.8,7,6,Fashion,Sneakers,4900,No,0,No,0,No,No,0,Credit Card,Standard,,
SES501876,CUST12045,2025-11-20 00:00:00,26,FEMALE,Pune,New,0,Tablet,Instagram,4.6,9,2,Electronics,Smart Watch,8755,No,0,Yes,5,Yes,No,0,UPI,Standard,,
SES503966,CUST11978,2025-09-19 00:00:00,24,FEMALE,Bangalore,New,0,Mobile,Email,10.5,12,3,Fashion,Jeans,6767,No,0,Yes,25,Yes,No,0,Cash on Delivery,Standard,,
SES503345,CUST11912,2026-02-03 00:00:00,31,MALE,Kolkata,Returning,5,Mobile,Instagram,13,8,3,Home & Kitchen,Table Lamp,14021,Yes,31218,Yes,15,No,No,0,UPI,Express,,
SES502254,CUST10779,2025-09-03 00:00:00,32,MALE,Mumbai,Returning,3,Desktop,Referral,5,8,6,Fashion,T-Shirt,3082,No,0,No,0,No,No,0,UPI,Express,,
SES503225,CUST11846,2025-11-19 00:00:00,51,FEMALE,Kolkata,New,0,Mobile,YouTube,7.5,6,2,Fashion,Jeans,5793,Yes,13864,Yes,15,Yes,Yes,10925,Debit Card,Express,3.7,3.1
SES500527,CUST10740,2025-06-06 00:00:00,28,MALE,Jaipur,New,0,Mobile,Google,8.1,10,4,Home & Kitchen,Table Lamp,5315,Yes,9475,No,0,No,No,0,credit card,Standard,,
SES502947,CUST10461,2025-08-16 00:00:00,29,FEMALE,Pune,Returning,8,Mobile,Direct,6.1,7,4,Fashion,Jeans,5237,Yes,4667,Yes,10,Yes,No,0,UPI,Express,,
SES503900,CUST10139,2025-02-07 00:00:00,32,FEMALE,Delhi,New,1,Desktop,YouTube,7.9,8,5,Electronics,Wireless Earbuds,4501,No,0,Yes,10,No,No,0,UPI,Express,,
SES500693,CUST12134,2026-06-22 00:00:00,26,MALE,Pune,New,0,Mobile,Direct,6.2,5,7,Sports,Running Shoes,7884,No,0,No,0,No,No,0,credit card,Express,,
SES505706,CUST11222,2025-11-03 00:00:00,18,MALE,Chennai,New,0,Mobile,Instagram,6.2,9,6,Fashion,Jacket,1391,No,0,Yes,5,Yes,Yes,2346,Wallet,Standard,3.8,4
SES503634,CUST10068,2026-05-28 00:00:00,42,MALE,Bangalore,New,0,Tablet,YouTube,11.3,5,7,Electronics,Headphones,14567,Yes,23834,No,0,No,No,0,Wallet,Standard,,
SES501051,CUST12027,2026-02-25 00:00:00,38,MALE,Kolkata,New,0,Mobile,Google,13.2,8,2,Fashion,Jeans,3856,Yes,8438,No,0,No,Yes,5647,Credit Card,Standard,4.3,3.1
SES500591,CUST10236,2026-06-22 00:00:00,47,MALE,Pune,Returning,6,Desktop,Direct,5,7,9,Home & Kitchen,Table Lamp,4659,No,0,No,0,No,No,0,Credit Card,Express,,
SES500520,CUST11032,2025-04-21 00:00:00,45,MALE,Bangalore,New,0,Desktop,Google,6.9,7,3,Home & Kitchen,Coffee Maker,8817,No,0,Yes,30,Yes,No,0,Cash on Delivery,Standard,,
SES503381,CUST11638,2025-02-04 00:00:00,29,MALE,Unknown,New,1,Desktop,Google,8.1,7,3,Fashion,T-Shirt,5303,Yes,10168,No,0,No,No,0,Debit Card,Standard,,
SES503677,CUST11067,2025-11-09 00:00:00,41,MALE,Hyderabad,New,0,Mobile,Instagram,8.1,5,5,Beauty,Lipstick,843,No,0,No,0,No,No,0,Credit Card,Standard,,
SES504963,CUST10914,2026-05-23 00:00:00,45,MALE,Hyderabad,New,1,Mobile,Google,10.1,8,5,Electronics,Headphones,20709,No,0,No,0,No,No,0,UPI,Standard,,
SES501608,CUST11625,2025-04-20 00:00:00,21,FEMALE,Delhi,New,0,Mobile,Facebook,3.2,11,3,Fashion,T-Shirt,5597,No,0,Yes,15,Yes,No,0,Credit Card,Express,,
SES503611,CUST11475,2026-03-31 00:00:00,28,FEMALE,Kolkata,Returning,5,Desktop,Direct,13.4,4,3,Electronics,Bluetooth Speaker,24836,Yes,25707,No,0,No,No,0, UPI ,Express,,
SES505784,CUST11028,2025-07-23 00:00:00,41,FEMALE,Mumbai,New,0,Tablet,YouTube,3.4,10,1,Electronics,Bluetooth Speaker,32581,Yes,70769,No,0,No,No,0,Cash on Delivery,Express,,
SES501810,CUST10266,2025-04-29 00:00:00,24,MALE,Chennai,Returning,3,Mobile,Instagram,10.3,6,2,Fashion,T-Shirt,1566,No,0,No,0,No,No,0,UPI,Standard,,
SES500792,CUST11852,2025-01-07 00:00:00,18,FEMALE,Pune,Returning,12,Mobile,Referral,2.7,9,7,Electronics,Smart Watch,6234,Yes,14328,Yes,5,No,Yes,11918,Credit Card,Standard,2.8,3.8
SES500793,CUST11315,2025-01-25 00:00:00,18,FEMALE,Hyderabad,New,0,Mobile,Instagram,18.3,4,2,Fashion,T-Shirt,4425,Yes,9612,No,0,No,Yes,6697,UPI,Standard,3.7,4.1
SES504953,CUST10111,2025-03-28 00:00:00,20,MALE,Jaipur,New,0,Mobile,Email,7.4,10,7,Fashion,T-Shirt,4000,No,0,No,0,No,No,0,Cash on Delivery,Standard,,
SES501856,CUST10400,2025-08-03 00:00:00,44,FEMALE,Chennai,Returning,10,Mobile,Google,5.9,4,5,Beauty,Moisturizer,315,No,0,No,0,No,No,0,Net Banking,Express,,
SES501981,CUST12172,2025-06-30 00:00:00,36,FEMALE,Hyderabad,Returning,15,Tablet,Instagram,12.6,5,5,Fashion,Sneakers,1643,Yes,2516,Yes,15,Yes,No,0,UPI,Standard,,
SES503234,CUST12065,2025-06-11 00:00:00,28,FEMALE,Delhi,New,0,Mobile,Referral,3,4,5,Electronics,Headphones,5379,Yes,8700,Yes,10,No,Yes,6643,Credit Card,Express,3.6,4.4
SES503599,CUST10104,2025-01-06 00:00:00,29,MALE,Bangalore,Returning,13,Mobile,YouTube,6.7,4,5,Home & Kitchen,Table Lamp,8665,No,0,No,0,No,No,0,Cash on Delivery,Standard,,
SES500934,CUST10831,2025-04-13 00:00:00,34,FEMALE,Jaipur,New,0,Desktop,Instagram,16.1,5,1,Fashion,Jacket,989,Yes,2137,Yes,10,Yes,No,0,UPI,Standard,,
SES503964,CUST11029,2026-05-05 00:00:00,30,MALE,Jaipur,Returning,3,Mobile,Facebook,10.8,8,7,Fashion,Kurta,3362,Yes,6895,No,0,No,No,0,Credit Card,Standard,,
SES505603,CUST10969,2025-05-24 00:00:00,44,FEMALE,Mumbai,Returning,5,Mobile,Direct,7.8,7,2,Fashion,T-Shirt,5477,Yes,13423,Yes,10,Yes,Yes,9881,Net Banking,Express,4.4,4.1
SES504180,CUST11417,2025-12-18 00:00:00,50,FEMALE,Delhi,Returning,5,Mobile,Direct,4.5,7,1,Sports,Dumbbells,6052,No,0,Yes,15,Yes,No,0,Cash on Delivery,Standard,,
SES504027,CUST11724,2025-12-06 00:00:00,39,MALE,Delhi,Returning,12,Mobile,Email,34.4,4,5,Electronics,Bluetooth Speaker,27977,Yes,26785,No,0,No,Yes,57861,UPI,Standard,4.9,2.9
SES504117,CUST10800,2025-12-15 00:00:00,42,MALE,Pune,Returning,4,Tablet,Instagram,8.6,6,1,Sports,Cricket Bat,6372,Yes,12214,No,0,No,Yes,13567,UPI,Express,4.7,5
SES500989,CUST11524,2025-01-10 00:00:00,18,MALE,Lucknow,Returning,14,Desktop,Referral,15.9,3,4,Electronics,Power Bank,2603,Yes,5958,Yes,20,Yes,Yes,4857,UPI,Standard,5,4.4
SES504652,CUST10580,2025-11-21 00:00:00,24,MALE,Kolkata,Returning,3,Mobile,Google,12.3,7,2,Fashion,T-Shirt,2098,Yes,2776,No,0,No,Yes,1825,UPI,Standard,3.9,3.4
SES503454,CUST11949,2026-05-05 00:00:00,25,FEMALE,Mumbai,New,1,Tablet,Instagram,10.3,5,3,Sports,Football,915,No,0,Yes,20,Yes,No,0,UPI,Standard,,
SES505508,CUST11927,2025-06-21 00:00:00,18,MALE,Delhi,New,0,Desktop,YouTube,8.3,2,6,Beauty,Perfume,1256,No,0,No,0,No,No,0,Credit Card,Express,,
SES503779,CUST10936,2025-04-06 00:00:00,25,FEMALE,Ahmedabad,New,0,Mobile,Facebook,6.7,7,6,Electronics,Bluetooth Speaker,26944,No,0,No,0,No,No,0,Cash on Delivery,Same Day,,
SES505055,CUST10757,2025-07-30 00:00:00,39,MALE,Mumbai,New,0,Mobile,Facebook,8.6,6,2,Electronics,Power Bank,8802,No,0,Yes,5,No,No,0,UPI,Standard,,
SES503094,CUST10825,2026-05-05 00:00:00,24,MALE,Mumbai,New,0,Mobile,Facebook,8.1,10,4,Electronics,Bluetooth Speaker,26759,Yes,57050,Yes,15,Yes,Yes,43051,Debit Card,Standard,4.2,5
SES503156,CUST10262,2025-05-30 00:00:00,30,FEMALE,Unknown,Returning,5,Desktop,Instagram,10.3,7,6,Fashion,Kurta,6841,Yes,11917,Yes,10,Yes,Yes,8771,Credit Card,Express,4.5,4.4
SES503202,CUST11234,2025-01-11 00:00:00,21,MALE,Delhi,Returning,11,Mobile,Facebook,8.8,6,2,Electronics,Bluetooth Speaker,2588,Yes,2802,No,0,No,No,0,UPI,Express,,
SES504865,CUST11523,2026-03-30 00:00:00,39,FEMALE,Bangalore,New,0,Tablet,Direct,5.2,6,6,Electronics,Bluetooth Speaker,13177,No,0,No,0,No,No,0,Credit Card,Standard,,
SES501099,CUST11522,2025-06-17 00:00:00,25,MALE,Jaipur,Returning,6,Mobile,Google,5.4,7,3,Fashion,Jeans,1340,Yes,2218,Yes,20,Yes,Yes,1100,UPI,Express,4.2,5
SES505005,CUST11723,2025-11-19 00:00:00,29,FEMALE,Mumbai,New,0,Mobile,Google,14.3,9,3,Fashion,Kurta,6837,Yes,16751,Yes,10,Yes,No,0,Wallet,Standard,,
SES502845,CUST11024,2025-01-15 00:00:00,30,MALE,Hyderabad,New,0,Mobile,Facebook,4.1,12,3,Electronics,Power Bank,21382,Yes,28951,Yes,5,No,No,0,Cash on Delivery,Standard,,
SES500887,CUST10418,2025-07-15 00:00:00,27,MALE,Kolkata,Returning,13,Desktop,Email,7.1,7,3,Books,Business Book,2032,Yes,2016,No,0,No,Yes,1990,Credit Card,Standard,5,4.3
SES505954,CUST12171,2026-03-26 00:00:00,22,MALE,Delhi,Returning,11,Mobile,Google,9.2,8,3,Fashion,T-Shirt,724,No,0,No,0,No,No,0,Debit Card,Standard,,
SES504677,CUST11578,2026-06-19 00:00:00,27,MALE,Chennai,New,0,Desktop,Facebook,12.5,5,6,Fashion,T-Shirt,3546,No,0,Yes,10,Yes,Yes,5951,UPI,Standard,4,4.4
SES500516,CUST10968,2025-07-28 00:00:00,47,MALE,Delhi,Returning,11,Desktop,Facebook,31.5,5,5,Fashion,Kurta,3145,Yes,5841,No,0,No,Yes,3871,Credit Card,Standard,4,3.7
SES505566,CUST10768,2025-12-06 00:00:00,26,MALE,Kolkata,New,0,Mobile,Google,23.4,6,3,Beauty,Shampoo,4874,Yes,9015,No,0,No,Yes,10010,UPI,Standard,3.5,2.8
SES501454,CUST10353,2025-01-03 00:00:00,33,MALE,Mumbai,New,1,Mobile,Google,8.1,6,3,Fashion,T-Shirt,2619,No,0,Yes,10,Yes,No,0,Credit Card,Standard,,
SES503554,CUST10616,2025-09-26 00:00:00,25,MALE,Mumbai,Returning,14,Mobile,Facebook,6.3,6,3,Electronics,Wireless Earbuds,5649,No,0,No,0,No,No,0,Debit Card,Standard,,
SES503610,CUST11115,2026-02-27 00:00:00,29,FEMALE,Mumbai,Returning,15,Mobile,Direct,3.2,9,3,Fashion,T-Shirt,5048,No,0,No,0,No,No,0,Wallet,Standard,,
SES502507,CUST10456,2025-07-22 00:00:00,31,MALE,Chennai,Returning,11,Mobile,Instagram,18.3,8,5,Beauty,Face Wash,1128,No,0,No,0,No,No,0,UPI,Standard,,
SES502995,CUST10883,2026-03-08 00:00:00,21,FEMALE,Mumbai,New,0,Desktop,Direct,9.7,2,2,Home & Kitchen,Table Lamp,9042,No,0,Yes,5,Yes,No,0,UPI,Express,,
SES504000,CUST11988,2025-07-14 00:00:00,48,FEMALE,Jaipur,New,0,Mobile,Google,10.4,7,5,Electronics,Headphones,6780,Yes,12389,Yes,15,No,Yes,13726,UPI,Standard,4.1,2.5
SES505720,CUST10574,2025-02-24 00:00:00,18,MALE,Delhi,New,0,Mobile,Instagram,6.2,8,4,Fashion,Kurta,6531,No,0,Yes,20,Yes,No,0,UPI,Standard,,
SES500907,CUST10849,2026-02-01 00:00:00,41,MALE,Chennai,New,0,Mobile,Instagram,3.7,8,1,Fashion,Sneakers,1783,No,0,Yes,15,Yes,No,0,UPI,Standard,,
SES500029,CUST11900,2025-02-02 00:00:00,20,MALE,Delhi,New,0,Mobile,YouTube,7.4,6,4,Fashion,Sneakers,6730,Yes,13886,Yes,15,Yes,Yes,10930,Net Banking,Standard,4.6,4.4
SES502508,CUST12037,2025-08-06 00:00:00,36,MALE,Mumbai,New,0,Mobile,Instagram,0.7,8,3,Sports,Cricket Bat,5276,Yes,11591,Yes,10,Yes,No,0,UPI,Standard,,
SES502429,CUST11448,2026-01-23 00:00:00,35,MALE,Jaipur,New,1,Mobile,Email,16.4,14,5,Books,Fiction Book,267,No,0,Yes,10,Yes,No,0,Credit Card,Standard,,
SES500763,CUST10690,2026-01-27 00:00:00,18,FEMALE,Jaipur,Returning,6,Desktop,Facebook,7.5,4,3,Home & Kitchen,Cookware Set,11664,No,0,Yes,20,Yes,No,0,Net Banking,Standard,,
SES503748,CUST10039,2026-05-03 00:00:00,45,FEMALE,Mumbai,New,0,Mobile,Google,6,9,5,Books,Self Help Book,2022,Yes,2815,Yes,10,Yes,Yes,1710,UPI,Same Day,2.7,4.7
SES500285,CUST11706,2025-03-03 00:00:00,40,FEMALE,Hyderabad,New,0,Mobile,Google,7.7,5,4,Fashion,T-Shirt,5073,No,0,Yes,25,Yes,No,0,Wallet,Express,,
SES500687,CUST12076,2025-08-02 00:00:00,35,FEMALE,Pune,Returning,14,Mobile,Referral,7.3,13,4,Sports,Dumbbells,3723,No,0,Yes,20,Yes,No,0,Debit Card,Standard,,
SES502354,CUST10393,2025-04-19 00:00:00,23,FEMALE,Jaipur,New,0,Mobile,Instagram,3.7,8,6,Home & Kitchen,Storage Box,14828,Yes,32530,Yes,20,No,Yes,18260,upi,Standard,5,4.2
SES504851,CUST11059,2026-05-11 00:00:00,24,MALE,Mumbai,New,1,Mobile,Direct,14.6,8,3,Sports,Dumbbells,5756,No,0,Yes,5,No,No,0,Debit Card,Standard,,
SES500022,CUST10475,2025-09-26 00:00:00,34,MALE,Kolkata,Returning,11,Mobile,YouTube,3,8,5,Sports,Dumbbells,11845,Yes,25675,No,0,No,No,0,Cash on Delivery,Express,,
SES502753,CUST11147,2025-07-04 00:00:00,27,MALE,Delhi,Returning,6,Desktop,Google,5.4,6,4,Sports,Dumbbells,2180,Yes,4641,Yes,20,No,No,0,Credit Card,Standard,,
SES500886,CUST10475,2025-10-27 00:00:00,30,FEMALE,Chennai,Returning,5,Mobile,Google,3.1,6,3,Beauty,Shampoo,1732,No,0,Yes,15,Yes,Yes,2601,Credit Card,Express,3.1,3.8
SES500918,CUST10990,2025-02-15 00:00:00,30,MALE,Lucknow,Returning,3,Desktop,Google,9.4,5,4,Fashion,Jacket,6269,No,0,No,0,No,Yes,10627,UPI,Express,3.2,4
SES501041,CUST10098,2025-08-17 00:00:00,45,MALE,Hyderabad,New,1,Desktop,Email,6.1,8,2,Books,Self Help Book,1634,No,0,No,0,No,No,0,Wallet,Standard,,
SES501266,CUST10360,2026-01-31 00:00:00,27,MALE,Ahmedabad,Returning,5,Mobile,Email,3.7,7,4,Electronics,Bluetooth Speaker,32023,No,0,No,0,No,No,0,UPI,Express,,
SES505215,CUST12122,2025-12-28 00:00:00,26,MALE,Bangalore,New,0,Mobile,Facebook,7.3,6,5,Beauty,Lipstick,1681,No,0,No,0,No,No,0,Credit Card,Standard,,
SES500278,CUST10626,2025-01-05 00:00:00,31,MALE,Hyderabad,New,0,Mobile,Facebook,11.4,7,4,Electronics,Bluetooth Speaker,18208,No,0,No,0,No,Yes,21154,UPI,Standard,3,3.8
SES502085,CUST12067,2025-08-04 00:00:00,28,MALE,Delhi,Returning,14,Mobile,Instagram,11.9,7,8,Electronics,Bluetooth Speaker,17973,No,0,No,0,No,No,0,UPI,Express,,
SES501246,CUST10700,2025-08-30 00:00:00,18,MALE,Bangalore,New,0,Mobile,Referral,10.2,7,2,Beauty,Face Wash,3307,No,0,No,0,No,No,0,Debit Card,Standard,,
SES502383,CUST10633,2025-12-28 00:00:00,28,FEMALE,Bangalore,New,0,Mobile,Facebook,6.8,6,3,Beauty,Face Wash,4076,Yes,6636,No,0,No,Yes,5788,Wallet,Standard,4,3.3
SES500572,CUST10051,2025-05-10 00:00:00,36,MALE,Bangalore,Returning,8,Desktop,Instagram,14.4,8,2,Fashion,Sneakers,5953,No,0,Yes,10,Yes,No,0,Credit Card,Express,,
SES501436,CUST12170,2026-01-01 00:00:00,43,MALE,Ahmedabad,New,0,Desktop,Email,10.1,7,5,Books,Fiction Book,730,No,0,Yes,5,Yes,No,0,Wallet,Same Day,,
SES503903,CUST11749,2025-06-27 00:00:00,34,FEMALE,Delhi,Returning,7,Mobile,Google,18.3,4,5,Beauty,Lipstick,958,Yes,1768,No,0,No,No,0,UPI,Standard,,
SES501248,CUST12181,2025-11-15 00:00:00,28,MALE,Mumbai,New,1,Desktop,Direct,1.6,5,10,Fashion,Jeans,712,No,0,No,0,No,No,0,UPI,Standard,,
SES503527,CUST11086,2025-12-29 00:00:00,40,FEMALE,Lucknow,New,1,Tablet,Referral,5.1,5,3,Sports,Dumbbells,7859,No,0,Yes,15,Yes,No,0,Net Banking,Express,,
SES502515,CUST10174,2025-05-11 00:00:00,18,FEMALE,Hyderabad,New,0,Mobile,Google,14.4,4,2,Home & Kitchen,Storage Box,7007,No,0,Yes,25,Yes,No,0,UPI,Standard,,
SES501008,CUST11380,2025-03-19 00:00:00,26,FEMALE,Bangalore,Returning,7,Desktop,Email,3.2,3,6,Beauty,Lipstick,446,Yes,939,No,0,No,No,0,Wallet,Standard,,
SES505220,CUST10056,2025-11-19 00:00:00,35,FEMALE,Mumbai,New,0,Mobile,Google,12.5,8,9,Sports,Football,3623,Yes,5128,Yes,15,No,No,0,Wallet,Express,,
SES502065,CUST10188,2025-10-28 00:00:00,34,MALE,Chennai,Returning,11,Mobile,Instagram,29.4,13,4,Fashion,Jacket,5364,Yes,6113,No,0,No,Yes,8915,Debit Card,Standard,5,4
SES504762,CUST10999,2026-05-13 00:00:00,33,MALE,Chennai,New,0,Mobile,Referral,8.9,6,6,Electronics,Bluetooth Speaker,33238,No,0,No,0,No,No,0,Cash on Delivery,Standard,,
